"group","fmri_t_value","dti_t_value","is_non_null"
"null",0.28563723250996,2.77119064486187,0
"null",0.750858599702557,0.7561459282016,0
"null",0.226437118342796,1.21882160976626,0
"null",1.49754914540319,1.73130942933792,0
"null",0.876143667016096,0.00057256734811412,0
"null",0.667879378380854,0.514731447545844,0
"null",0.792872044498899,1.54800968312853,0
"null",0.62389153019081,1.81588273965173,0
"null",0.893041520794732,0.6736825093737,0
"non-null",2.09915962447722,2.07421354497,1
"null",0.113752064269992,0.777990261537684,0
"null",1.19475566890782,1.59971357536396,0
"null",1.40682546770544,1.21343716116528,0
"null",0.897731108455591,0.0952580576050408,0
"null",1.08778784366642,0.096725910519129,0
"null",0.0391482223127189,1.285253343676,0
"null",0.49574707289645,0.195981913379498,0
"null",0.498195092461791,0.578703640941449,0
"null",0.725833355390167,0.393380773117154,0
"null",0.742436276335824,1.5066362796871,0
"null",1.24711227205294,0.816861000884061,0
"null",1.35212119372362,0.043540242324487,0
"null",0.707335052692967,1.65992117765764,0
"null",0.00391056423854543,0.435348601428993,0
"null",1.14611252602444,0.798478584062443,0
"null",0.252959325040158,1.4372746550273,0
"null",0.570114318362841,0.454627957399833,0
"null",0.562926866721129,0.0892923043233389,0
"null",1.09491056389092,0.44106469348268,0
"null",0.684601453569684,1.92597915647426,0
"null",0.189080895064636,0.579471179718718,0
"null",0.292099065607185,2.53258073636733,0
"null",0.727314258614347,1.40941670007477,0
"null",0.999198073412867,0.781484224646395,0
"null",0.584414383170464,1.14244666755814,0
"null",1.24352445352513,0.840326291391715,0
"null",0.70014000515928,2.57387277616394,0
"null",0.356920960718777,1.90447185993991,0
"null",0.735487389479613,0.169286792993244,0
"null",0.249361735495715,1.35718040545482,0
"null",0.681572862831837,0.728510731622883,0
"null",0.0662282696464331,0.86642797389422,0
"null",0.986172784245927,0.376772556535837,0
"null",1.7308555616334,0.555257492369972,0
"null",0.354698498654081,1.17708880095341,0
"null",0.0228228913249631,0.6289134051852,0
"null",1.04351261390484,0.745193796887946,0
"null",1.33236689244215,0.240345090434438,0
"null",1.08004640248045,0.826669716837649,0
"null",0.104017840173255,1.56555075747821,0
"null",0.328558116799803,0.666625488670131,0
"null",0.968225177073115,0.415899335369906,0
"null",0.819834366351777,1.3051404775974,0
"null",0.433674816957178,1.2732856316666,0
"null",0.660067101819753,1.3920414253863,0
"null",0.643663487575452,1.23461447834879,0
"null",1.20144416181212,1.06409034576558,0
"null",0.664191006286687,1.371785543973,0
"null",1.3970953728894,0.564995585348456,0
"null",0.465873456770364,2.1343971755805,0
"non-null",2.08688594034183,1.25990955841785,1
"null",0.132969789151446,0.314334779701978,0
"null",1.60806630554645,0.828110144876707,0
"null",0.189165918042439,2.28813749045903,0
"null",0.395577699378307,1.47601261692325,0
"null",0.00761234746707305,0.835088396256495,0
"null",0.834568496533852,0.725885620431354,0
"null",0.479749135392618,0.301625517538488,0
"null",0.110579041599401,3.41091978290082,0
"null",0.579416422970739,0.00511945881029656,0
"null",0.957213520181239,2.50166316668504,0
"null",0.950598355282897,0.976177719970604,0
"null",0.556955734913858,0.809185705889757,0
"null",0.623214329958527,1.17257570817598,0
"null",0.634988137045829,0.489209929309746,0
"null",0.193706884630965,0.771664496573945,0
"null",0.0467543095728024,0.871129545007549,0
"null",0.470853070974227,0.910976707015068,0
"null",0.411049703753688,1.69123254605786,0
"null",1.11836711714373,0.255721506115567,0
"null",0.0721978306152748,0.627025632407842,0
"null",0.0204727258677002,1.58050581512582,0
"null",0.985396427080669,0.300325680733788,0
"null",0.243071010922695,0.70354766661578,0
"null",0.86572641746927,1.0124899434708,0
"null",1.19748079233104,1.68200376283972e-14,0
"null",0.265302590663065,0.52852311867245,0
"null",1.88394222202489,0.672889660603083,0
"null",1.64892064821348,0.321707490150902,0
"null",0.0381145558894722,0.243903150949315,0
"null",0.0474525198405648,1.0058072892832,0
"null",0.138420901796864,1.01870828389815,0
"null",0.513970933198017,0.227275104895124,0
"null",0.258338769356736,1.32444072243512,0
"null",0.410561203340133,0.577500342016688,0
